name,Tc
Ho0.6Lu0.4Ni2B2C1,9.82
Cu0.75Ga0.25Sr2Y1.3Ce0.7Cu2O8.6,12
Ir0.37Nb0.63,2.316666667
Ca0.84La0.16Fe1As1.99P0.01,41
La5.8Y0.4Ca0.8Ba3.1Cu7O16.548,74
Mo5.25Nb0.75Se8,6.2
Eu1Ba1.3Pr0.3Sr0.4Cu3O7,30
Nd0.9Sr0.1Ni1O3,0
Bi2Ca2.5Pr0.5Cu2O8.41,0
N0.7V1,2.03
Bi2Sr1La1Cu1O6.5,0
Sr1.7Ca0.3V1Fe1As1O3,0.8
La1.85Sr0.15Cu0.996Fe0.004O4,29.4
Na0.35Co1D1.4O2,4.7
Ho0.97La0.03Ni2B2C1,7.44
Pr1Fe0.925Co0.075As1O1,15.03333333
In3U1,0
Fe0.6Ni0.4Zr2,0.2
Pb2Pd1,2.98
Ta1Se0.7Te1.3,0.27
Sr2Cu1C0.92B0.08O5,25
Pd0.5Bi2Te3,5.5
Nb2Se2,6.9
Y0.975Ca0.025Ba2Cu3O6.95,91.5
Cu40Zr60,1.173333333
Sr0.2Mo1Se2,5
Sr0.15Eu0.85Fe1.76Co0.24As2,2
Nd1Bi0.97Pb0.03S2F0.3O0.7,5.37
Al0.992Cu0.008,0
Pd0.5Au0.5Pb2,3.02
Nb25Ti20Zr55,7.5
Y1Ba2Cu2.91Ti0.09O6.9,74.1
Ga2Sr1,0
Sr0.9Y0.1Cu1O2,36.6
D0.11Nb1D0.13Nb1,9.12
C1Hf0.6Nb0.4,4.5
Y1Ba2Cu3O6.939,91.8
Nd1Bi1S2F0.7O0.3,4.5
Y0.9Ca0.1Ba1.5La0.5Cu3O7.13,60
Rh0.015Zr0.985,0
Hg1Ba2Ca2Cu3O8.27,135
Sr1Pd1.96Pt0.04Ge2,3.16
Nd1.22Ba1.78Cu3O6.84,0
N4H12Na2Cs1C60,29.6
Al0.02Au0.92In0.06,0.034
Nb0.999Y0.001,9.27
Mo0.95Hf0.05C0.7,10.9
Pr0.65Sr0.35Fe1As0.8Sb0.2O1,22
Mo4Re2Te8,3.5
La0.98Lu0.02,4.643
Rb0.1Li0.02W1O2.88F0.12,3.4
C0.4Cu0.6Sr2Y0.86Sr0.14Cu2O7,0
Pt0.2Ta0.8,0
Er1Ba2Cu2.94Co0.06O6.8,73
V0.743Ga0.181Al0.076,12
Th1Ru2Si2,1.1
Th0.75Y0.25,1.63
Gd0.06In1La2.94,4.1
B5Nb1.8Th0.2,7
Mo6Se7.5Cl0.5,6.33
Er1Ba2Cu3O6.16,0
Cu2Sb1,0.085
Pr1Ru2,0
Y1.01Ba2.01Cu2.697Fe0.303O,36
Ca2Cu1O3,0
Cu20Sn80,5.71
Ti0.595V0.255Al0.15,2.36
Tl1V6S8,4.1
Ba0.46K0.56Bi1O2.965,14.8
Pr0.8La1Ce0.2Cu1O4,15.6
C2Ru1U2,0
Cu0.95Se2Zn0.05,2.45
Bi2Sr1.6Ca1.2Gd0.2Cu2O8.26,87.1
Ge0.18Nb0.82,6.085
Sm1Fe1As0.47P0.53H0.15O0.85,0
Pr1.85Ce0.15Cu1O4.175,16.25
Al0.25V0.75,16.9
Y1Ba2Cu3O6.995,89
Ba2Yb1Cu3O6.66,65.3
La1Pt4Ge14,5.4
La1.87Ca0.13Cu1O4,28
Y1Sr2Cu2.65Ti0.35O7.1,53
Y0.7Ca0.15Pr0.15Ba2Cu3O6.95,77.6
Y1Ba2Cu3F0.38O6.7,91
Bi2Sr2Ca0.1Y0.9Cu2O8,0
Ga4Mn0.01Mo0.99,4
Ba1Fe1.892Ni0.108As2,15.88
Y2I2C2,9.85
Mg0.9Pb0.1B2,34
Pr1.85Th0.15Cu1O3.98,17.2
La0.9Pr0.1Ba1.5Sr0.5Cu3O6.904,44
Y0.5Pr0.5Ba2Cu3O6.965,10
Y1Ba2Cu2.73Fe0.27O7.1,69
Er1Ba2Cu2.79Zn0.12Fe0.09O6.95,42
O0.03V0.97,2.4
La0.7Pr0.3Ba1.5Sr0.5Cu3O6.909,0
N1Ti1,5.175
Er0.76Ca0.24Ba1.8Sr0.2Cu2.76Co0.24O6.91,81
Ag0.7Hg0.3,0
Nb3Al0.95Be0.05,19.8
Ir0.1Rh0.1Os0.8,0.14
Na0.31Co1D2.5O3.25,4.5
B0.015C0.985,12
Lu1Ni1.95Co0.1B2C1,12.3
Pb0.3Yb0.7Mo6Se8,7.1
Rb0.698Fe1.497Se2,0
Cu5U1,0
La1Pt4Ge18,32.5
Ti0.25Zr0.75,0
Li1Zr1N1Br1,14.1
La1.795Sr0.205Cu1O4,0
Ho1Sr0.2Ba1.8Cu4O8,68.8
Sr0.92Sm0.08Cu1O2,43
Bi0.1Pb0.4La1.2Sr1.3Cu2O5.78,44
Bi2Sr2Cu1O6.18,3
In1La3,9.61
Er1Pd2Sn1,1.17
La1.85Sr0.15Cu0.963Zn0.037O4,0
Pr1Rh2B2C1,0
La1.79Nd0.1Ba0.11Cu1O4,13
Mg0.8Li0.1Al0.1B2,31
La3Ru2Sn13,1.58
Li2Pd3B0.9Al0.1,7.49
La2Cu1O4.13,31
Ca0.1Ba1.65La1.25Cu3O6.5,0
Li1.2Rh1B1.5,2.5
Ce1Fe1As1F0.3O0.7,46
La1.85Sr0.038Ba0.112Cu1O4,32
Pb2Sr2Pr0.5Ca0.5Cu3O8,0
Zr1Ru1Si1,9.733333333
Fe1Sb2,0
Tm1Ba2Cu3O6.71,78
La1.85Sr0.15Cu0.94Ni0.06O4,0
Y0.8La0.2B6,5.8
S1W2,0
Y0.1Tb0.9Ni2B2C1,0
Ir0.25Zr0.75,8
Y0.6Ca0.4Ba1.6La0.4Cu3O6.96,78
La1.85Sr0.15Cu0.988Al0.012O4,17.9
Nb0.75Si0.25,9
Tb0.225Er0.775Ni2B2C1,5.9
Bi1.5La4Pb1.5,2.4
B2V1,0
Nd2Cu1F0.5O4,18
Y3Ba5Cu8O18,100.1
Be0.96Re0.04,9.5
Ti6Ni16Si7,0
Nd1.2Ba1.4Sr0.4Cu3O6.789,41
Fe1Te0.975Se0.025,0
Y1Cu2.97Zn0.03O7,81.5
Pd0.1Ho1Te3,0
Nb2.1Ta0.9Sn1,16
Y1Ba2Cu2.82Co0.18O7,46
Sr3Rh4Sn13,4.216666667
Hg1Ba2Ca2Cu3O8.25,132
Hg0.92Ba2.05Cu1.03O4.05,93.8
Nd0.7Pr0.3Ba2Cu3O6.85,0
Nd1.48Tb0.38Ce0.15Cu1O4,8
Ni1S1,0
Nb0.71Sn0.29,18.3
Nb3Os2,1.78
Ni1Te1,0
Pr1.2Ba1.8Cu3O7,0
Sm1Fe1As0.5P0.5O0.85,19.35
Ba0.5K0.5Fe1.84Zn0.16As2,34.2
Mg0.99Ti0.01B2,38.6
Ta1S1.6Se0.4,3.97
La1.875Ba0.04Sr0.085Cu1O4,31.7
Mg0.7Zn0.15Al0.15B2,28.6
Y1Ba2Cu2.97Zn0.03O6.97,79.1
Fe2Te3,0
Y0.6Ca0.4Ba1.5La0.5Cu3O7.01,82.4
Al0.2Cr0.8,0
As3Mo1,0
Nb0.63Si0.37,0
Yb2Ru3Ge4,0
Zr1Ru1P1,8.496153846
C3Ho0.2Th1.8,5.4
Pt3Th7,0.49
Lu0.2Pr0.8Ba1.7Sr0.3Cu3O6.88,0
Ti2In1N1,7.3
La3Co3.5Ru0.5Sn13,2.41
Y2Ba4Cu7O14.81,54.1
Re0.71V0.29,8.4
Y1Sr2Cu2.75W0.25O6.9,33
Nd1Fe0.5Ru0.5As1F0.11O0.89,14.1
Y1.01Ba2.01Cu2.906Ni0.094O6.7,71
Pr0.9Sr0.1Fe1As1O1,12.8
Y1Ba1.5Sr0.5Cu3O6.95,85.9
Mg0.978Al0.022B2,34.7
Y1Ba2Cu2.85Zn0.15O6.76,0
Ge0.92Ga0.08,0.45
Li2Cs1C60,12
Ni2P1,0
Sm1Fe2Ge2,0
Si0.132Zr0.868,3.21
Er2Cu1O4,0
Y1Ba2Cu2.8Co0.2O7.04,53
C2Os1U2,0
Y0.5Ce0.5Ni2B2C1,0
Bi2Sr2Y0.8Ca0.2Cu2OY,0
Ti54Nb30Si16,4.8
Nb0.75Al0.18Ge0.07,19.8
Eu1.665Gd0.185Ce0.15Cu1O4,0
Pb1Tl0.04,7.06
Ca0.2Ba1.55La1.25Cu3O6.99,14.4
La0.925Pr0.925Sr0.15Cu1O4,32
Nb2.739Ta0.261Al1,15.4
S0.8Se1.2Ta1,3.9
Cr0.0265V0.9735,3.89
Hg0.75Ba2.07Ca2.07Cu3.11O8.208,135.8
Nb78.4Sn12.9Al2.2Ge6.5,13.3
Y1Sr2Cu2.7Cr0.3O7.1,0
Mo13Zr87,4.91
Hf0.04Nb0.42Ta0.04Ti0.5,0
Ge0.29Nb0.71,6
Y0.85Pr0.15Ba2Cu3O6.95,81.6
Hg0.048In0.952,3.427
Cu0.75Re0.25Sr2Y1.3Ce0.7Cu2O9.06,33.5
La1Nd0.85Ce0.15Cu1O4,8.8
Nb80Ga17Mn3,7.1
Pd50.9745Mn0.0255Sb49,1.46
Ho0.97Ca0.03Ba2Cu4O8,77.4
Cu1Ba1.6Sr0.4Yb0.65Ca0.35Cu2O6.15,48
Os0.5V0.5,5.15
N2V5,0
Ba1Cu0.6Si1.4,1.74
Mg0.9Co0.1B2,34.5
Rb0.18W1O3,4.24
Y0.975Ca0.025Ba2Cu3O6.72,70.8
K0.8Fe1.993Cr0.007Se2,11
Eu0.78La0.22Fe2As2,0
Be2Ga1,6.3
Sn0.975Te1,0.165
Sr1.89La0.19Ti1O4,0
Y0.65Pr0.35Ba2Cu3O6.75,6.3
Y0.75Ca0.25Ba2Cu2.75Co0.25O6.98,82.4
C0.5Sr2.01Ca0.44Y0.55Cu2.44O6.94,45.5
Hg1Ba2Cu1O4.105,90.9
Ca0.4Ba1.25La1.25Cu3O6.87,0
Ir5Th1,3.93
La1.86Sr0.14Cu0.995Ni0.005O4,0
Pt0.22V0.78,1.76
Nd1.6Ba1.2Sr0.2Cu3O7.015,0
Ca0.8Pr0.2Fe1As2,10
Te3Zr1,2.308333333
Y0.65Tb0.35Ni2B2C1,4.6
Tc0.9W0.1,10.4
Eu1Ba2Cu2.95Ga0.05O6.78,79
La0.8Ca0.2Rh1O3,0
Nb1Pt1Si1,1.24
Li0.46Cs1Ca2Nb3O10,5.3
Y0.9Pr0.1Ba2Cu4O8,72.025
Ca10Pt4Fe10As18,38
Y0.8Pr0.2Ba2Cu3O7.2,63.3
Pt0.33W0.67,3.02
Co21Zr79,3.78
Pd0.05Rh0.04Ti0.91,3.7
D0.952Pd1,7.536
Y1Ba2Cu3O6.965,88.5
Nb1Sr2Sm1.5Ce0.5Cu2O10,0
Na0.3Mo1O3,0
Bi1.8V0.2Sr2Ca2Cu3O2,112
Zr1V1.7Fe0.3,4.49
Zr46.75Ti8.25Cu7.5Ni10Be27.5,2.8
Y1Ba2Cu2.95Fe0.05O6.64,37.4
Eu1Ni2As2,0
Ba0.84Rb0.1Sn0.09Fe2As2,22.6
Ce1Ru2,5.998272727
Nd1.15La0.7Ce0.15Cu1O4,19
Ca1.8K0.2Cu1Cl2O2,24
Ba8Si39Al7,4
Eu1.5Ce0.5Sr2Cu1Ti1O10,22
Pb0.5Cu0.5Sr0.9La1.1Cu1O5.02,38.5
La1.78Sr0.22Cu0.93Ni0.07O4,0
As1Co1,0
La0.6Th0.4Bi1S2O1,2.12
V75Ge12.5Sb12.49,4.71
Ca1Y1Cu1Cl1O3,0
La1.25Ca0.25Ba1.5Cu3O7.087,62.9
Bi2Sr2Ca1Cu2I0.2O8.242,64.6
Cd2Os2O7,0
La1.25Ba1.35Ca0.4Cu3O7.16,79.8
Y9Co6.9Pd0.1,0
Nb2.859V0.141Al1,17.2
K0.77Zr1N1Cl1,13.5
Y1.8Mo0.2C2.9,13.8
Ga0.3In0.7La3,9.25
Pt0.05Rh0.04Ti0.91,4.3
Nb1Ba2Pr1Cu2O7.96,0
Zr2Co0.15Ni0.85,1.4
Ir3Sc1,0
Au5Sn1,0.9
Y1Sr2Cu2.5B0.5O7,0
La1.895Sr0.105Cu1O4,26.3
Ce1Fe1As0.63P0.37O1,0
Ba0.1K0.9Fe2As2,6.93
Pr1Ba2Cu3O6.46,0
Ga1Sr2Ca2Cu3O9,70
Sb0.01V0.99,3.76
Sr0.9Nb1O3,0
Ga1Sb1,4.78
Ba0.613K0.387Bi1O3,30.7
Pr1Fe1As0.4P0.6F0.1O0.9,17.4
C1.55Th0.7Y0.3,0
La1.9Sr0.3Ca0.8Cu2O6.04,0
Er1Ba2Cu3O6.88,0
Sr1Ga0.9Si1.1,4.73
Li0.25B1C1,0
Al0.04Nb0.895O0.06,7.1
Nb0.25Zr0.75,9.116666667
Er1Ba2Cu2.91Zn0.06Fe0.03O6.93,63
Bi1Sr1Cu1OY,6.16
Nb0.75Al0.02Ge0.05,19.8
Hg1Ba2Cu1O4.032,36
Co1Te1,0
Cd0.06Cu0.94Se2,1.3
Ba0.779Na0.221Fe2As2,8
Cr0.0132V0.9868,4.57
Sr4Cu6O10,0
Y0.5Pr0.5Ba2Cu3O7.01,0
Os10,0.478
Ta0.745Zr0.255,7.1
Mg0.9Ti0.1B2,38.3
Sr0.75Nb1O3,0
Pb2Sr2Dy186Ce2.79Cu3O16,0
Al2Th3,2.6
Ba2Ca1Cu2F1.6O4.4,108
U0.95Gd0.05Pd2Al3,0
Os0.3Re0.7,1.54
Ba1Fe1.98Pt0.02As2,0
C2La1,0.72
Mg0.85Al0.15B2,31.5
Ba1.6Sr0.4Yb0.95Ca0.05Cu3O6.33,0
Ba1Ti1O3,0
Pr1.7945Y0.0555Ce0.15Cu1O4,15
As2Cu1,0
Ca1.825Na0.175Cu1Cl2O2,26
Ba1Fe1.856Cu0.052As2,0
Sr1Ti0.97Zr0.03O3,0.3
La1.875Ba0.125Cu0.99Ni0.01O4,0
C1.35Ru0.1Y0.9,11.2
Si2U1,0
Mo6.35Pb0.7S8Sn0.36,10
Sn0.875Mo6S8,14.048
Nd0.2Sm0.8Bi1S2F0.3O0.7,5.58
Al2Ce1,0
Dy1Co3B2,0
La1.82Sr0.18Cu0.98Mn0.02O4,37
Li0.97Fe1.03As1,0
Cu1Se1Te,1.6
Co0.85Ni0.15Zr2,6
Bi2Sr2Ca0.6Y0.4Cu2O8.29,64
Cu2Zr1Al1,0
Nd1.55La0.3Th0.15Cu1O4,22
Fe0.008La0.992,4.85
Er1Ir2Rh2B4,7.37
Th1.6Lu0.4C3,10.9
Nb0.26Re0.74,7.2
Nb2.7Ta0.3Sn1,18
As1Rh1.4,0.03
Y1Ba2Cu3.84Ni0.16O8,0
Bi0.23Pb0.77,7.8
W0.014Zr0.986,3.64
Eu1Ce1Sr2Ru1Cu2O10,0
Ho1Fe1As1F0.1O0.9,36
Tl1Sr2Ca0.8Pr0.2Cu2O7,58
Nb1,8.9976875
Y0.95Ca0.05Ba1.9La0.1Cu4O7.9,68.8
Y4Ru6Sn19,1.3
Ca1.737Cu0.868Cl1.868Na0.132O2.263,21
As1Au1,0
Fe1Sb1,0
Ba0.88La0.12Fe2As2,22.4
Ce1Rh0.23Co0.77In5,1.38
Ag5Sn1,0
K1Bi1O3,9.6
Bi1Cd1,0
Ca0.4La1.25Ba1.35Cu3O6.99,38
Al3Nb1,0
Sm1Fe0.9Co0.1As1O1,15.96666667
Re0.15Ta0.85,0.75
Sr1Fe1.9Ni0.1As2,5.5
Nb3S4,3.81
Pd3Te1,0.76
Mo1Sr2Y1.5Ce1Cu2O10,0
Ba8Si37Ge9,5
Tl1Sr2Ca0.4Gd0.6Cu2O7,60
La0.46Ce0.54Ru2,0.668
La1.826Ba0.174Cu1O4,0
Hg1Ba2Cu1O4.27,88.85
Y1Ba1.98La0.02Cu3O6.96,92.6
Na0.5Fe1As1,12
Pr0.9Ce0.1Pt4Ge12,4.11
Co2Zr1,0
Nd1.87Ce0.13Cu1O4,0
La1.9Sr0.2Ca0.9Cu2O6.029,0
Cr0.57Mo0.43,0.03
La1Fe1As1H0.08O0.92,28.7
Y1Pd4.2B3C0.3,24
Mg0.8Cu0.2B2,38.6
Mo0.8Zr0.2C1,10.9
Ca0.2Ba1.55La1.25Cu3O7.05,41.1
La2.9952Gd0.0048In1,8.5
C3Er0.2Th1.8,8.2
Ti0.516V0.484,7.2
La1.84Sr0.05Ca0.11Cu1O4,33.2
Lu0.3Dy0.7Ni2B2C1,2
Y1Sr2Cu2.7Ti0.3O7.224,35
Nb46Zr36.1Ta17.9,10.3
Mo0.8736Zr0.0364B2,7.92
Ca1Rh2B2,0
Nb0.925Ru0.075,4.2
Lu1Pd4B1C0.2,10
Y1Ba2Cu2.85Fe0.15O7,51
Ru1Sr2Gd0.8Ce0.2Cu2O8,0
Ho1Te3,0
Pb1Sr0.8Ba1.2Y0.7Ca0.3Cu3O9.63,0
Ag0.035Cd0.01Sn0.955,3.65
Al11La3,0
Bi1.4Pb0.6Sr2Ca1Cu2O8,91
Bi2Sr1.1Ca1.9Cu2O8.22,76.5
Mo5.1Pb0.9S6,13.2
Pb1Mo6S7.9Se0.1,12.7
B1Sr2Ca4Cu5O13,85
C1U1,0
Ca1.94Na0.06Cu1Cl2O2,0
La1Bi1Pt1,0.9
Pb0.47Sn0.47In0.06Te1,0
B1Os2,0
La1Fe1As1H0.46O0.54,36.2
Bi1.6Sr0.4Yb1Cu3O6.201,0
Hg0.8Pb0.2Ba2Ca2Cu3O8,132
Yb0.9Ca0.1Ba1.6Sr0.4Cu4O8,86
Fe1.11Te0.6Se0.4,14
Hf0.61Ta0.39,5.71
Ba1.6Sr0.4Yb0.65Ca0.35Cu3O6.45,73
Nb3Si0.6Sn0.4,6.5
Gd1.05Ba1.95Cu3O6.94,85
Ru27Zr73,3.11
Nd1.4Ba1.4Ca0.2Cu3O6.976,0
Pd1Sb1,1.58
Ga1Sr2Tm0.75Ca0.25Cu2O7,28
Sr1Si1.5Ni0.5,0
Nd1Pt1.5Au0.6B2C1,1.6
Ir0.0875Rh0.0875Os0.825,0.095
Co20Th80,3.8
Zn1C1Ni3,0
Hf0.04Nb0.4Ti0.52V0.04,0
Bi2Sr2Cu1O6,7.38
Eu1.48Gd0.37Ce0.15Cu1O4,0
Tl1Sr1.5Yb0.5Ca1Cu2O7,84
Nd1.85Ce0.15Cu0.993Ni0.007O4,6.366666667
Ru0.9Ti0.1Sr2Gd1Cu2O8,0
Mg0.16Zr1N1Cl1,15
Bi0.02In0.98,3.845
V2.58Zr0.42Si1,8.8
Mo0.4Rh0.6,0.91
V2Hf0.9Y0.1,9.19
Nb3Al0.75Ga0.3,19.1
Ir0.29Mo0.41Nb0.3,8.7
Y1Ba2Cu2.94Zn0.06O6.95,65
Pt0.25V0.75,3.2
Nd1Ba1.2Sr0.8Cu3O6.97,66.9
Ba3Pb1.4Bi0.6O7,0
Y1Ba2Cu2.9Zn0.1O6.88,4.3
Tl0.6La1Sr1Cu1.4O5,33
Lu1Ni1.83Co0.34B2C1,3.8
Ho1Rh1Si1,0
La1Pr0.85Sr0.15Cu1O4,28
Bi2Sr3Cu2O8,91.5
La1Ba1.5Sr0.5Cu3O6.948,57.1
La1.7Sr0.3Cu0.85Co0.15O4,0
K1Fe2As2,2.9965
Y1Ba2Cu3.939Ni0.061O8,63.5
Y0.8Pr0.05Ca0.15Ba2Cu3O6.83,87
Fe1Se0.99,6.99
Rh0.02U0.98,0.97
Pb0.5Cd0.5Sr1.7Ba0.3Ca0.5Y0.5Cu2O7,0
Fe1.14Te0.1,0
Ga1Sr2Tm0.65Ca0.35Cu2O7,47
Al0.1Si0.9V3,16.1
Bi2.1Sr1.8Ca1Cu1.96Co0.04O8,73
Hg1.4Tl0.6Ba2Y0.6Ca0.4Cu2O7.78,84.6
La1.88Sr0.125Cu0.97O4,28.4
La1.798Nd0.052Ca0.15Cu1O3.96,31.6
Fe1.02Te0.5Se0.4S0.1,13
Mo1Os2,5.2
Mo3S1Se3,3.4
Y1Ba2Cu2.82Fe0.18O6.895,87.7
U1Pd1.98Al3,1.2
Nb0.35Zr0.2Ti0.45,0
Ti4Tl1,0
Ce0.5Nd0.5Bi1S2F0.5O0.5,3.48
Ti0.775V0.225,4.7
Bi4Sr3Ca1Tm2Cu4O17.18,0
La1.55Sr0.45Cu0.7Fe0.3O4,0
Ir0.85V0.15,0.26
Nb3Sn0.5Sb0.5,14.4
C60Tb2.75,5.4
Li2B1Pd2.7Pt0.3,6.59
Ba1Fe1.852Co0.148As2,22.78
Pb0.5Ca1Sr2Y0.5Cu2O6.95,50
La1.945Rb0.055Cu1O4,22
Lu1Pt1Bi1,1
Th1Ir1.4Os0.6,4.41
Mg1C0.771B0.154Ni3,6.44
Bi2Sr1La1Cu1O6.6,0
Na0.75Co0.9995Ga0.0005H2.6O3.3,4.38
Nb0.18U0.82,2.011
Ca1Pt1Si3,2.3
La1.9Sr1.1Cu2O6.05,0
In0.95Te1,2.7
Cr0.7Rh0.3,1.1
Y1.2Th0.8C2.7,16
Ba1Ti2Sb1.4Bi0.6O1,2.59
Pd2.8Se1,2.3
Y0.95Rb0.05Ba2Cu3O6.59,92.05
K1.1Bi1O3,8.8
Mo1P2,0
Th1Ir1.8Ru0.2,4.86
Nd1Ba1Ca1Cu3O7,35
Sr1.75Ba0.25Cu1F2O2,58
Pd2Gd1Pb1,0
Mg1C1Ni2.9Fe0.1,8.58
Hg1Ba2Ca2Cu3O8.41,133
Ba0.82K0.18Fe2As2,10.5
Gd1Pd2P2,0
Sm1Ba2Cu2.98Fe0.02O6.76,84
Eu2.17Ce0.5Sr1.33Cu2.25Fe0.75O9.41,0
Ca1Al0.2Ga0.8Si1,3.24
La1Tl0.24Pb2.76,4.46
Sb1Y1,0
Gd1.3Sm0.55Ce0.15Cu1O4,0
Sc0.4V0.6,6.94
Ga20Nb80,16.26666667
Ce1Ni2Ge2,0.216666667
La1.79Sr0.21Cu0.94Ga0.06O4,0
Ag1B2,6.7
Bi1.8Pb0.2Sr1.2La0.8Cu1OY,24.9
Lu0.8Dy0.2Ni2B2C1,11.8
As4Cu18Sb3,0
Er1Re2,0
Nb1Ru0.45Pt2.55,0
P1W3,2.76
Hg1Ba2Ca2Cu3O8.2,104.5
Li2Pd0.3Pt2.7B1,3.37
Ca1La1Ba1Cu2.91Zn0.09O7,20
Ho1Fe2Ge2,0
Pb3Sr3Cu3Cl1O9.5,0
Nb3Rh0.7Os0.3,0.85
La0.75Nd0.25Ba1Ca1Cu3O7,55
Li1Zr1N1Cl0.525Br0.475,14.3
Ba0.5K0.5Fe1.9Ni0.1As2,26.75
Co0.5Rh0.5V3,0
Ca10Pt3.28Fe9.72As18,6
GePd1,0
Cu1Ti2S4,0
Nd2Cu1F0.22O3.78,24.5
Be2Fe1,0
Bi1Cu3,0
B2Mg0.988Sc0.012,41.4
Pr1.5Ba1.5Cu3OY,0
Bi1Pt1Se1,1.45
Bi1Cu1Mg1,0
Nb1.2Mo1.8Al1,4.2
Sb2Zr1,0
Ba1Fe1.75Pt0.25As2,21.1
C2Mo3,7.4
Ag0.94Tl0.06,2.32
Y0.5La0.5Rh3B2,1.88
Sr1Pt2As2,5.083333333
Pr1Ba2Cu2Nb1O8,0
Si0.665Y0.335,0
Au0.5Rh0.4Ti0.91,3
Al0.95Li0.05,1.13
Tl1Sr1.5Pr0.5Ca1Cu2O7,88
La1.8Nd0.2Cu0.99Zn0.01O4.086,35.6
Pb0.89Tl0.11,6.88
Cu6Th1,0.2
Pb0.75Tl0.25,0
V2.82Re0.18Si1,0
Mo0.05Nb0.95,7.815
Nb1C0.3N0.64,17.8
La1Fe0.9Mn0.1As1F0.2O0.8,0
Hg1Ba2Cu1O4.097,95.3
Ce1Co0.75Ni0.25In5,0
Eu1Fe2Se2,40
Nb0.19Ti0.74Zr0.07,9.1
Y1Ba2Cu2.88Al0.12O7,51
Pd1.1Te1,4.07
La1.85Sr0.15Cu0.991Fe0.009O4,19.85
Nb80Ga19Co1,13.7
Mg1.985Mn0.015B2,37.4
Ni30Zr70,2.58
C6Yb1,6.496666667
B6Dy1,0
Ca1La1Ba1Cu2.88Fe0.12O7,28
Ge0.3Tl0.7,0
Fe1Se0.88,8.843333333
Rh2Y3,1.48
La1Si10,6.7
Y2Br0.5Cl1.5C2,3.25
Nb0.95W0.05,7.25
La1.85Sr0.15Cu0.976Zn0.024O4,6.6
La1Fe0.8Rh0.2As1O1,0
Al2Zn2Zr1,0
Cu0.65Zn0.35Ir2S4,2.8
Pd1Se2,0
Pb0.5Cu0.5Sr0.9La1.1Cu1O5.22,24.9
La1.3Yb0.6Ba1.3Ca1.2Cu5O11.74,73
Mo0.75Pt0.15Re0.1,5.3
Bi2Sr1.3La0.7Cu1O6.422,22.6
Tl2Ba2Ca1Cu1.98Fe0.02F0.1O7.95,110
Pb0.5Sr2Y1Cu2.5O6.98,0
Lu5Ir3.8Co0.2Si10,5.52
Zr2Co0.9Ni0.1,5.94
Ca2Al2.73Si4.27,6.4
Y1Ba2Cu2.94Zr0.06O6.82,0
Ca1Ba1La1Cu3O6.85,76
La0.7Hf0.3Bi1S2O1,1.74
Sm0.6Pr0.4Ba2Cu3O6.95,0
Dy1Os1B2,0
Sr11La3Cu24O41,0
Sm0.1Fe0.9Se0.85,10.6
Y1Ba2Cu2.9907Zn0.0093O6.95,88
Pr1Fe1As1O1,0
Al5Mo1,0
Hg0.85Re0.15Ba2Cu1O4.49,93.7
Mo1Sr2Y0.8Ca0.2Cu2O8,26
Co0.015Ru0.985,0.32
Mo1.905Hf0.095B1C1,5
Ho4Os6Sn19,1.4
Ca1.7Na0.3Cu1Cl2O2,27.6
Nd1Bi1S2F0.7O0.63,5.24
Be11Fe1,0
Li0.95Zr1N1Cl1,13.4
Bi3.95Cu0.05S3O4,2.595
Y1La0.2Ba1.8Cu3O7.46,89.8
Pt0.113Ru0.887,0.21
Ca0.4La0.6Ba1.35La0.65Cu3O7.15,80
Nb0.5Sn0.25Ta0.125V0.125,12.2
Na0.75Co0.9975Ga0.0025H2.6O3.3,3.98
Gd1.85Ce0.15Cu1O4,0
Au0.64Ge0.22Yb0.14,0.655
Y1Ba2Cu3H0.14O7,92.5
Ca8.44La1.56Pt3Fe10As18,32.3
Mg0.8Li0.2B2,34
La1.78Sr0.22Cu0.95Ni0.05O4,2.05
Nb3Al0.9Ga0.1,18.5
Nb0.75Al0.175Ge0.075,17.9
Hg1.4Tl0.6Ba2Y0.5Ca0.5Cu2O7.74,84
Y1Ba2Cu2.4Co0.6O7.07,0
Ca0.1Ba1.65Nd1.25Cu3O7.03,0
Ge1La3,3.7
Nb0.7W0.3C1,13.2
Ba2Ca1Cu2F2.2O3.8,40
La1Co2B2,0
Y1Sr2Cu2.8V0.2O6.5,16
Y0.75Gd0.25Ni2B2C1,4.52
Sn0.97As0.005Te0.995,0.088
Sr1Ga0.7Si1.3,3.17
Yb1Mo6Se8,6
Ba1Fe1.24Ru0.76As2,7.1
Nb3Al0.985Si0.015,18.6
Y0.8Pr0.2Ba2Cu3O7.4,59.8
Hg1Ba2Cu1O4.049,70
Sr1Fe1.68Zn0.12Co0.2As2,6.22
Ho1Sr0.6Ba1.4Cu4O8,68.3
O1.07Ti1,1
Mo1Ni1P2,0
Ni20Zr80,3.47
La1.8Nd0.05Ca0.074Ba0.076Cu1O4,2.05
Pr0.7Ca0.3Ba2Cu3O7,0
Zr1Ru1As1,8.716666667
K0.1W1O2.9F0.1,2.1
C1Y1,0
Sm1Fe1As1H0.22O0.78,50
Zr0.8Ni0.2,3.59
Al0.053Ti0.947,0.7
Yb0.85Pr0.15Ba1.7Sr0.3Cu3O6.91,80
Gd1Ba1.85Pr0.15Cu3O7.09,55.8
